gene	M_i	CV
TFRC	0.771737117789563	0.475171044875065
FYN	0.605560553224011	0.292895933518736
SLC39A6	0.62240174398953	0.264201043949635
TFDP1	0.557465284196532	0.236473644098735
MRPS6	0.657882597691755	0.335330240019238
HSP90AA1	0.684728346552462	0.33600025308124
CDC42EP5	0.556270582686907	0.207358824009843
CUL4B	0.941674110984892	0.646485409414608
PPIA	0.546685973290744	0.193211653685124
UBXN6	0.533571590919822	0.201402256137354
RHOBTB3	1.03328799297331	0.904851977260215
HOMER3	0.513645868393417	0.1768344900784
LTBP1	1.34054652020049	0.791295044789614
MRPS21	0.584329360574911	0.207650922204518
IFI16	0.728737253869262	0.441083339505382
RAB34	0.521453423845293	0.192182605670629
NDUFA7	0.691815368770994	0.336208991878623
USP5	0.621169550966765	0.27641369108626
FEZ2	0.745109702918457	0.373524420900275
CTHRC1	1.03646522052109	0.517990548579097
DARS	0.574462583747321	0.257217024925165
ATP2C1	0.678281516738872	0.374219430512506
GPR176	0.677915107605597	0.326503982794898
MORF4L1	0.561996832458718	0.226960381170999
ACKR3	1.32743235329045	0.733681172509294
RPL31	0.67222734557845	0.279299695884976
MARCKSL1	1.05210158397345	0.53908541580114
ANP32A	0.626071766025785	0.292163918503996
PRDX3	0.548652151689421	0.217601323203558
CTDNEP1	0.520909163670876	0.173917185515623
RBM5	0.586662823493951	0.205428758314528
SDHD	0.516858260924062	0.188137423585712
PTTG1	1.3281916214063	0.871402099672603
TPM4	0.650330201996002	0.370084133787027
GLO1	0.684858507708532	0.331865213896165
ATP13A3	0.86226870641269	0.498814282150379
TMEM184B	0.577128111457567	0.224440806243833
RPL39	0.687498398017136	0.28498260226078
TCEAL3	0.554089466296807	0.212596295254824
KHDRBS1	0.673588688474751	0.374775393722975
SULF2	1.37928051951316	0.72696766535423
ZC3H11A	0.531135390916614	0.184722412370207
PIM1	0.737935296476664	0.3526720637114
CBR1	0.542513583492513	0.230199593695817
PSMD6	0.531402403187359	0.232313370939133
SSB	0.584836370042887	0.2606889716787
CTNND1	0.530716190813147	0.180456041194876
NUCB2	0.717269042467389	0.392832149727309
FBL	0.571904715974475	0.206011989808471
SUGT1	0.633945900826937	0.328578714726526
ADAMTS2	0.762031820743595	0.422375519990087
TXNL4A	0.793264905522051	0.472544709956209
SF3B6	0.521576109932258	0.145987701211003
TRAPPC5	0.756890392434176	0.397997215795749
SF1	0.517690744372422	0.203400950739577
AUP1	0.579994663384766	0.220863203268871
YTHDF2	0.501923826847135	0.166902111021389
ALDH1L2	0.720610019502417	0.358873011414212
MGEA5	0.615198924210184	0.260478990180125
HADHB	0.490458903227433	0.163828536930654
C6orf89	0.672195358450958	0.34120899717484
HOXC8	1.57621549625055	0.423443003388529
STRN4	0.524318103426061	0.169947513258125
ATP6V1D	0.551852507680876	0.22639876314947
PPP1R8	0.538588874324454	0.180775496308286
NOL7	0.576058344856728	0.291779089781288
LOX	0.765280467633422	0.443868530475451
SEC61B	0.559545635687663	0.20606336978109
SP100	0.543155046088581	0.230609550197676
DCTN1	0.578808642363735	0.236930211814476
RRAS	0.631757668355088	0.280785157396954
ACAA2	0.522057170014544	0.204868274831676
ZNF593	0.591212515307755	0.238628882276259
TP53I13	0.563982863442946	0.21825057934013
RNF11	0.799701955564191	0.423927948447207
DYNLRB1	0.561730998053805	0.191859519263467
FAM50A	0.559073853693316	0.185762261295296
KARS	0.508110434693467	0.18777753004157
RRAGA	0.520213449803928	0.213690530006716
TSEN34	0.514646687346604	0.200741192641823
SDHB	0.490053437573756	0.140794182970556
ZNF358	0.663288279626614	0.269893140727278
TSPO	0.673984693027331	0.313865253925545
HDAC1	0.579333807757354	0.263798226262637
STT3B	0.801584962977076	0.458946155473171
COTL1	0.839696937366275	0.473425675408996
RPS10	0.569305264054007	0.166067514141953
UBAP2L	0.52401088660294	0.177626429125724
GAPDH	0.668417166277378	0.307458429314391
PFN1	0.607648089268893	0.242586744661534
PDIA6	0.750436811623988	0.474825225520148
DBN1	0.588445156196357	0.241733833902285
TAF15	0.607276549033546	0.222256462749932
ARPC5	0.645892662233243	0.25499831871809
DUS1L	0.564930614720142	0.206345918340754
LAMP2	0.590814363550872	0.241129679503993
MATR3	0.671094890485997	0.361990822178311
XBP1	0.511935450447008	0.173650774499376
GABARAP	0.58313369610817	0.202075598511959
KDM1A	0.497495710164291	0.162274032531768
TCEB2	0.60682671975106	0.228595541973007
CCT2	0.553681222448836	0.258091780902447
FKBP11	0.803477541370722	0.460432092781223
FDPS	0.586056778390148	0.300833701753894
EXT2	0.538252280950539	0.195438366384132
SAE1	0.54280871946778	0.241071455889456
HDAC7	0.60928294988785	0.262345153667718
RCAN1	0.798066954743468	0.447601420255196
CALM2	0.542001558474443	0.190909365032848
NTAN1	0.560406836943496	0.236108649417161
EWSR1	0.49794593823491	0.152807730758628
LAMA4	1.22328297727133	0.687343534712647
PCK2	0.703439244113362	0.350229566809993
RAB32	0.598224013481608	0.239611361237248
ZMAT2	0.519188501490432	0.174353386579622
ABI3BP	2.11327113921902	2.86948072852097
GMPR2	0.51415449463946	0.164396437159369
UGP2	0.692069169663584	0.346705274659034
STUB1	0.53443826627633	0.180477597985486
MRPL28	0.51891879889006	0.179834471795655
VDAC3	0.504251245253991	0.165413356512509
ATP6AP2	0.568668579691293	0.229288127291877
BUB3	0.562198137727322	0.252285908215769
MYH9	0.692246566814703	0.324301763932012
RNF167	0.661624491236092	0.300357510656763
TIMP3	0.906590775145273	0.472963141437769
NPTN	0.62752641813033	0.275660573416397
RPS5	0.573465228949343	0.173090550301425
ARMCX2	0.554083585720932	0.231835437206477
SERINC1	0.658954711550435	0.353943398004234
WTAP	0.638886344784499	0.338779937599819
DPP7	0.709689600214056	0.32144863810229
HNRNPH3	0.581151977681554	0.277832120377699
POLR2C	0.47457598370214	0.12119514148709
MAEA	0.489557488114558	0.144938788630033
EIF2S3	0.583484292101904	0.268839171186508
FAM177A1	0.553805975225221	0.253016603850272
SRSF5	0.649224063482489	0.265859873691946
VIMP	0.567975550516115	0.277557627730828
MYO1D	1.35157008235795	0.634274655425915
IDH3B	0.477724315250619	0.126572552771314
TUBB4B	0.684575210046279	0.402600978016561
CREB3L1	0.597304008249801	0.229309468453139
ANGPTL2	1.06730071557151	0.665774292792426
SUMO1	0.556135902433432	0.253943654579029
THBS2	0.917986544131228	0.54174253391595
PSMA2	0.590643159353602	0.304315547164984
CST3	0.697613326589535	0.345115163980121
DENR	0.625306304320046	0.287694979872443
CTDSP2	0.701275809378494	0.354766880153134
AP2A1	0.537407810283214	0.212483476606958
IFITM3	0.773995847035186	0.365340256740509
CLIC4	0.875828080513278	0.513165972447313
VEGFB	0.786306754528543	0.395590595488147
COL3A1	1.0530822120863	0.50626381963348
WNT5A	1.09868531400232	0.866132176737786
PPP2R1A	0.551787134562335	0.211181388179349
IMPDH1	0.567390539809276	0.229254444674854
UBQLN1	0.607404275655761	0.26251575990906
UBE2D2	0.703594539104607	0.36747095081822
ABHD14B	0.568235080453961	0.201984020861264
CD151	0.746606765950417	0.338005735675107
CDC26	0.566457987242878	0.224472976112678
TXLNA	0.513507152772897	0.175760726359994
PDGFRA	1.08007983450816	0.753801342290634
EIF4E	0.702911979355332	0.353167522690496
IER3	0.968477332125642	0.702684563523726
FKBP2	0.641029277864368	0.285785132102654
SET	0.609441485470869	0.282891019032976
CALD1	0.73639427298922	0.451646000612486
FAM98A	0.776140003776244	0.393783963982222
YBX3	0.582807995480665	0.243107079554481
RPS3A	0.578764119638616	0.190430620474746
BZW1	0.744068323459661	0.396299160809005
PTP4A1	0.740103826456928	0.462061203379979
CLU	1.44473450383062	1.01178016669041
NBL1	0.974511900154807	0.599025900944882
H2AFJ	0.633996898816458	0.262426668018601
MYL12B	0.523433469381988	0.179037322215603
PRRC2B	0.646946639604988	0.298607924029153
PEF1	0.493140518140263	0.109022483894943
TTYH3	0.588943438490591	0.227197426868395
RAD23A	0.573111457297555	0.214259304389577
RCN2	0.650610686799913	0.349393313012805
ORMDL3	0.609620837442111	0.254940541941589
ANKRD13A	0.808511359683534	0.418195702416685
S100A10	0.878469255641437	0.495751832218483
TSR3	0.562026709106959	0.240601477197258
LARS	0.523118044574978	0.172307296740209
PSMC3	0.543793899825116	0.231710341788861
HMOX2	0.539119983224052	0.225556739764353
ATP5F1	1.03849927149124	0.443730926823571
ADSL	0.490122308223943	0.12295557607555
ATP5O	0.511421622605658	0.132239100412463
CREB3	0.518848840527038	0.162586582753031
SLC39A1	0.514074972818478	0.155180396503877
PPP1R14B	0.759859435167728	0.377934127606083
WDR1	0.633120210985947	0.312295571408967
FAM89B	0.606902104180174	0.253477480616899
CRELD2	0.761293732641816	0.455017327727974
PCBP2	0.487028031611997	0.122327122466144
SELM	0.661702879357831	0.321637044356297
CAV1	0.955553044387744	0.511157148722704
STAT1	0.777111301271155	0.419394018149019
NOMO1	0.661379320084349	0.332588976452084
ATP5G3	0.5801817198425	0.285937808698704
MTPN	0.721951083167293	0.3516606983546
BLCAP	0.501339303654462	0.142141129724232
EIF2A	0.528700484862003	0.200802587450655
MRPL16	0.502621232798052	0.154314739202439
SH3BP4	0.733275881961593	0.411774175048518
TMED2	0.654099646635645	0.364536002586518
PODN	1.44882007596445	0.837380781602108
RPL7A	0.516025648945135	0.100187527862256
CHPF2	0.526830940202898	0.176648218062536
COL1A1	0.851193316844708	0.427516475550162
CCDC80	0.735800471929242	0.435161216277001
NDN	0.587175442230471	0.223203214877454
PARK7	0.496556537188418	0.121610738686219
HSD17B10	0.565211985084059	0.195860804729467
TNFRSF10B	0.844050607427876	0.422904477998708
AK6	0.601927373838566	0.268979895832513
AP2M1	0.541156937385893	0.204485764290443
ECI2	0.544460163350942	0.242007828019861
PYGL	0.794291536621025	0.43060560313575
SEC31A	0.516649408325964	0.175478376544211
ACTR2	0.714076969101665	0.376388299454307
FBLN5	0.758339219596889	0.342388953095785
DDAH2	0.583079197676419	0.211347561352282
UBC	0.575015329880659	0.18288799237652
CKS1B	0.746939424314151	0.48920321836306
BNIP3L	0.628310208374725	0.296905679359061
SSC5D	0.791879956895624	0.431747685860558
SEC62	0.752692441266013	0.392624206424079
MAP4K4	0.641627744481768	0.32777051130832
NUTF2	0.572862696829732	0.244643502188108
EVA1B	0.708960078478222	0.358193511279327
RPS3	0.64288124689636	0.257860100744882
CHMP5	0.510546865022695	0.162743604347632
CHURC1	0.757607710650883	0.391720153852488
LIPA	0.779151546302736	0.447543416696112
WBSCR22	0.508112131877805	0.179069155406369
SLC38A10	0.554906260029988	0.213832616244069
HEXA	0.593496690012022	0.215989276720729
PET100	0.673475120694082	0.317191258150763
DEK	0.74307926814769	0.389946790596857
RPS11	0.671491403126696	0.263706723084536
NDUFS3	0.506578158433537	0.148508490179603
DCTD	0.485227995038141	0.111546516183173
RPL37	1.10993456305841	0.562606662912751
PRKACA	0.508224616350822	0.177711706497212
RAB11A	0.503823260538093	0.176751774144295
TSG101	0.515765044219208	0.140854207272178
SPAG7	0.568739480466351	0.209895660903518
BTF3L4	0.58489898771901	0.247535083323055
PTX3	1.4067394191101	1.20772465878059
PPP1R15A	0.596884654234011	0.265149691873486
HINT1	0.553692168511338	0.187989431117094
MME	1.06848028821612	0.549307129686403
NOP10	0.563237002495436	0.185841933272794
RPS12	0.639059664579258	0.238401142730539
CCZ1	0.598971426317796	0.276340790554968
RPL26	0.670076219249368	0.264283390988919
YBX1	0.511334552020795	0.177302095987713
RPS9	0.548807409408053	0.16188049445717
UBTF	0.493834821182042	0.142001029272866
MPZL1	0.634854753811182	0.266291591058838
PAMR1	1.0834141425814	0.579991632180845
SMARCD2	0.522421100021905	0.202200270890553
RANGAP1	0.580022044772897	0.253823070204453
VGLL3	0.924207733659576	0.508084862810699
EHD2	0.555122785969666	0.244468114572794
BGN	0.890208817592632	0.48432547742571
TMED4	0.495082010193854	0.130105784649211
TMEM219	0.555987586068014	0.1898347446167
FST	0.930375549352815	0.535664324632911
TM9SF4	0.506051692971609	0.140052048951669
PALLD	0.825568283876714	0.392326941127374
MCAM	1.70345127837179	0.842838798314792
OPTN	0.565744612675813	0.219412901768003
FERMT2	0.736077169656673	0.438509080366734
PSMD9	0.991630029215151	0.48515125753094
HNRNPF	0.500502717941675	0.162699938891912
NDUFV1	0.489561618589223	0.143127391604778
RANBP1	0.649629045424114	0.382741448018366
AP3S1	0.566666870765104	0.219651662003407
NDEL1	0.53400523128488	0.184327238438804
SNX14	0.796095497908583	0.434352116615572
MRC2	0.669138754954304	0.304216950871244
RAB5C	0.508447631984797	0.159118515023368
OAZ2	0.501599126033405	0.147496379038195
ACTR1A	0.486392292250975	0.142033471356531
DMPK	0.736021037686999	0.334559669912815
KLF6	0.783111717759541	0.477381727574716
PHPT1	0.628336749556214	0.252048879108465
TES	0.953143882851359	0.516775986497288
DYNLL1	0.525804430209869	0.151793636635005
EEF1A1	0.709408020130606	0.233646870428062
CNN3	0.616735373677645	0.264730901878641
BEX3	0.511956504890897	0.161914096882382
IPO7	0.712763338042211	0.365763796192418
CSNK1A1	0.670396047389844	0.320507678716832
HMGA1	0.861386447979966	0.546410762294073
LOXL2	0.949142957836067	0.49497136168317
RRAS2	0.765735039654794	0.431165619102907
COX7C	0.614612632538122	0.221660030399675
NUDT5	0.529752936058242	0.144983978233325
TARS	0.61936664205705	0.318967633604401
RAN	0.547158075566496	0.242299003433019
SEC24D	0.618758525227188	0.286451309412595
TSPAN4	0.589753100081436	0.222152938606564
PAIP2	0.558482152532384	0.224142918692446
FAM127A	0.554362104594233	0.211273150564428
PTMA	0.68125447918159	0.392039853613547
SNRPD2	0.58973399412176	0.189797776244599
TBCB	0.599870097651896	0.286417702383138
YWHAB	0.54711398799139	0.239572442122517
PHGDH	0.609033396209214	0.252735686408639
NDUFA13	0.596975631688918	0.21499372898732
CLDND1	0.550477326201836	0.224393515079539
PLAUR	0.594656873404825	0.270533057841799
BAG6	0.499306208155491	0.132652622342099
MRPL20	0.515285033305612	0.17077418658986
EIF6	0.536910812850412	0.181180608729747
DHRS3	1.15428678636011	0.728549526073682
NXF1	0.52397934638256	0.155695378258214
NSMCE1	0.522771305939426	0.14032361160651
POLR2F	0.523334031271111	0.166583588650648
BANF1	0.606640003467198	0.248062819107014
ABCF1	0.554491228169979	0.205170408077411
RPSA	0.615020730919518	0.273790468186349
OXTR	1.28594897950128	0.769509023809134
G6PC3	0.654005314921394	0.303888540817751
RPL27A	0.62597061726444	0.273786326650579
ATP5G2	0.572245711344767	0.187204264139714
GLT8D1	0.51500143967169	0.16185850662026
PPIB	0.659721376875492	0.303611484529132
YWHAZ	0.663326808996796	0.330552367576972
GRB2	0.500647964968041	0.184971983836937
LBH	1.23422015105268	0.461925750390472
PRPS1	0.890899001207557	0.506376991218467
ADAM33	0.925427120694023	0.449098610473858
ALDH18A1	0.555470586404534	0.232137078597221
ADD1	0.550325557878625	0.216241539767412
ZFP36L2	0.882987643217043	0.584076868855198
NDUFAB1	0.509449728234428	0.148503853978002
SHC1	0.565322027232981	0.234793255564922
FZD2	0.68688838268877	0.291384488557165
SCD	1.30115857719222	0.725934398470665
CPE	1.53541805265916	0.681376513422259
SDC3	0.698085056349985	0.258163246858721
UBA52	0.580796250712252	0.177442163807134
PSMA7	0.514978624225356	0.204808853354792
MEA1	0.571628151758037	0.218114195403399
SEC11A	0.553334060265387	0.204557667837894
PCMT1	0.568271790052599	0.293269267728552
MYOF	0.855984499440741	0.448541245853055
VPS29	0.711112487407291	0.399396132749743
MYLK	1.11261480462768	0.618953361893629
GSTK1	0.537769073669239	0.164012616747405
IK	0.503409979276076	0.128576103235605
KDELR1	0.548957846254193	0.229915790439595
SAP18	0.588244207581672	0.240944683997416
CCDC167	0.608880911004695	0.23950738875103
LASP1	0.576348150145982	0.239150864221947
TUBB6	0.584884009716267	0.233793013627309
GNL3	0.517326227132031	0.163823164910222
LDB1	0.692298583196427	0.289252469679857
FLNB	0.698550481028406	0.346421775060123
RAD21	0.726724937129037	0.500828310551919
HIGD2A	0.595449229490074	0.223931987609779
MYL12A	0.594843023726532	0.267723576154336
PRELID1	0.692546555417439	0.364856858534164
PAF1	0.498234581305233	0.146631773631432
MAP4K5	0.725982459687473	0.356586466651752
RPS23	0.722950514794548	0.310960500088415
MRPL54	0.570468711703736	0.214318315777335
PFKL	0.58269365671986	0.247530003334441
JAK1	0.599522879281773	0.276791084576953
ARL1	0.549670768137883	0.22947640832446
GPS1	0.509929453025895	0.147605458333268
SNW1	0.508134066582997	0.188126105460433
RPS28	0.8234816933587	0.383029584926542
CDK2AP1	0.849723032734113	0.534697798480051
AKAP2	0.731568809039811	0.446338041884007
UGCG	0.704501729730395	0.370681936901514
CS	0.618427940691639	0.26697492474775
RAP1B	0.725166568084266	0.345159907589501
EI24	0.547170312275911	0.205217823478034
EPN1	0.560356608088025	0.232661176107264
MSANTD3	0.525889974482386	0.200292324339865
SGCB	0.62192466111479	0.313144470085156
TMEM106C	0.642289200793472	0.290084114359403
CIRBP	0.658138037447508	0.29157186065782
PSMD8	0.534406894545122	0.174173123177305
MFSD10	0.587697457938979	0.231774317267378
ITGA11	1.11499758260134	0.711954838422421
SCOC	0.843059061404171	0.460724862174893
MRPL9	0.494500843220117	0.169281282939942
ERP29	0.52863973059253	0.163152003648874
COL6A1	0.655516144387169	0.294633171687143
SLC25A39	0.541833014836585	0.197009722497762
METRNL	0.775168742472035	0.415322691771771
RUVBL1	0.50288647002017	0.177732661303241
MYL6B	0.521039858286112	0.155701710778571
ARMCX3	0.65253900851865	0.310526967578194
RTN4	0.640512780898466	0.323372142825752
ABL1	0.530305602955752	0.165957810258327
TCEAL8	0.549324183044859	0.241374837429354
ARF4	0.590364225913433	0.284128474329177
CDK4	0.539069763767881	0.171536802778893
GDF15	1.07599613627406	0.586956162089801
MRPL52	0.66390256597691	0.290553148583414
TANK	0.606110701134027	0.286644535913173
ACO2	0.493444223503464	0.131151649464752
SSR2	0.538795835727479	0.188982874258641
CD276	0.753543424125878	0.354572663034838
EMX2	1.14452618679879	0.487665770503068
SLC44A2	0.684054015373923	0.357488179277425
FAM114A1	0.730814189058485	0.366037461013185
PTGDS	2.73689850658352	2.85528100143273
EMC7	0.515511551987864	0.153956871556167
PYGB	0.560235693103655	0.225050562844294
TRIM28	0.534185576075413	0.209896124355056
ZFAND6	0.588782407736074	0.235760431114946
PRRX2	0.863141310222024	0.544185038524047
TUBB2A	0.734857545928054	0.35870672995271
COX6C	0.964960650155347	0.780414271956794
SARNP	0.564409228022958	0.189749853866199
WFDC1	2.63369322718895	1.37180110916361
HEXB	0.564042179737644	0.222897170358837
SRPRA	0.495668535516563	0.138987383442566
SLC25A3	0.504541516615912	0.140188400304499
CRIM1	0.782867283581278	0.512688036344483
HYOU1	0.572590272323992	0.233996769344137
CLPTM1L	0.506965283560986	0.140052376943161
RWDD1	0.721882615969363	0.383481339227844
LAMTOR4	0.606461612152773	0.206851275291752
DPY30	0.518736181410318	0.168019330913631
TIAL1	0.572472553191301	0.259023667907777
DCTN6	0.542126751526232	0.202630902603312
SPCS1	0.495708183240045	0.140311227358916
B4GALT1	0.62374588653527	0.288700127565323
PTOV1	0.564803936633503	0.220738442450669
SUMO3	0.531700294135517	0.220303694314034
AIDA	0.736510721807988	0.401490418634865
SERPINF1	1.47150796480068	0.805294440729815
NASP	0.683647496692688	0.394525175588062
MTCH2	0.527689676334244	0.183748663344821
PKM	0.613445856452757	0.286694887913292
CD44	0.780049363041671	0.448102567208342
DSE	0.698160458114294	0.319157571646605
STAT6	0.577730792763669	0.255529153068482
SSBP4	0.651369882876391	0.327104546789795
DNAJB6	0.581455880405566	0.317979127547743
EXOSC1	0.536786827355904	0.172100560917269
LAMB1	0.851887644369526	0.484827048603727
CD63	0.619131885614416	0.25372450980056
REEP5	0.550039423367245	0.223054567382629
DYNLT1	0.568471793616195	0.183156914103139
PLIN3	0.624414531050989	0.314444078947037
FTH1	0.81752536783351	0.432536906812817
UQCRQ	0.617723075077467	0.2692173860353
IGFBP3	1.17316328851147	0.683194749238146
COL18A1	0.971190642709669	0.590315639321252
RAB18	0.592461450382483	0.282822229331587
COLGALT1	0.583076402102178	0.238600155524892
COL15A1	2.2162616674662	1.39263039744389
HIF1A	0.810718352763878	0.431575281731168
LUM	1.13454217001542	0.627572773117159
INO80E	0.554187147275836	0.192361533099778
ARF5	0.709302685528763	0.341327728809223
FLII	0.549723410703707	0.224727572678075
YWHAG	0.551937055503137	0.235261308823778
FIBP	0.538969890345427	0.223315480704736
PDCD10	0.640233595842058	0.35165847643626
SLC35B2	0.548868409392871	0.168957926968077
RAF1	0.507222266587859	0.15315948831049
SARS	0.519450422662294	0.141391666070919
TRAM2	0.633842928731912	0.307368389603643
TAF6	0.497621044356883	0.158550361603379
RNF10	0.522452570254171	0.159969951169956
HNRNPU	0.640995036466173	0.333471680856766
TMEM205	0.626470970242676	0.252324902874919
PTP4A2	0.681578454773169	0.451554105882769
NME4	1.14917757557938	0.330243006607417
PABPN1	0.600339382263282	0.280588595127506
TGFB1I1	0.69175227771719	0.33227144889252
SEC23A	0.819089997952169	0.460663994848063
SYF2	0.550396982577721	0.203584455699807
GLTSCR2	0.698318283060349	0.317649443296752
ATP5H	0.5528654747733	0.182447837544199
AK2	0.534473834958786	0.175910803703702
UBE2C	1.59761501788616	0.946796761742697
CFL1	0.608737435739872	0.274831327201698
LOXL1	0.745306633179123	0.370988186953404
NUCKS1	0.650544651007465	0.329010357586465
RPL23	0.706137643975557	0.320433658846844
MAGED2	0.57413645441199	0.244002061459568
EMC6	0.577755548254016	0.236771138900103
NPC2	0.736980247291866	0.426306628547469
CENPB	0.519986240235476	0.150882685247874
AHCYL1	0.558462685951254	0.246146811590459
CD320	0.809546453990416	0.434652350764831
CMTM3	0.685209222205552	0.273901627006963
TUBA1C	0.707224646669121	0.368825975183127
CHMP4A	0.599142920217976	0.229906717188974
SLC2A4RG	0.616897826665083	0.305404664335145
NDUFB7	0.577454532647955	0.210353782908131
PIP5K1A	0.531196260861408	0.213294695946888
VCAN	1.01347132794902	0.631444885651477
NPDC1	0.682338974465811	0.298283167114729
ATG3	0.493364440670066	0.139704141529127
ATXN7L3	0.512960671752101	0.143187197450581
RALB	0.605301071238518	0.300326079954732
SOD1	0.509385283322497	0.137125099825466
VTA1	0.56602245050145	0.250570078259962
EIF4G1	0.588334614093175	0.254489225046017
TOMM5	0.522349968322914	0.192618634020344
UQCRC2	0.597133542711623	0.24653509256232
HSPG2	0.694193101912552	0.376833086168865
SFT2D1	0.535167757564018	0.209599366154574
CDIPT	0.569367271049313	0.210242784851464
UBE2E3	0.56747144552193	0.239183748658318
GPX1	0.587271303410972	0.232758889721968
TMEM9	0.541510160687562	0.167697580457558
HM13	0.530683757383401	0.188445195249995
NUCB1	0.600406060244494	0.232629424258374
MYO1C	0.542548529178333	0.211469837496659
NCSTN	0.548198599225409	0.188973698631283
POSTN	1.4317222206073	0.911028854118348
MTHFD2	0.927956281162346	0.534318021728866
CYBRD1	0.919869142325318	0.602963010435995
SUMO2	0.524660565613011	0.221260627852482
SLC12A4	0.563650426729807	0.228354555568935
STT3A	0.540652879120112	0.209568347145421
IL6	2.21584687730541	1.21344655731585
SAMD4B	0.624363888629596	0.281920863704815
JUN	0.668602158256305	0.344676637549548
OLFM2	1.08600231382484	0.716053363840893
CDK5RAP3	0.546574793482669	0.171327485838462
BAD	0.548282904008717	0.202633579016836
PLOD1	0.639804468851624	0.256767415841288
C6orf62	0.590743293234087	0.275239060613192
ANXA1	0.560690770487818	0.230237972088868
ERF	0.536363890739294	0.210439357986647
C7orf50	0.596991602880668	0.282295611006532
GLS	0.78149327939809	0.453339904556121
IMMT	0.491433534463779	0.177255217986543
CARS	0.496246240740856	0.155521024591588
AKT1	0.502646161612528	0.166820177248101
CPNE1	0.84455601203606	0.316603287012856
BSDC1	0.563620875347133	0.195736737695246
THBS3	0.878411003821919	0.542276992325523
GNS	0.624122380377049	0.269322872350498
LIMS2	1.02744940640991	0.51246779715135
CNPY2	0.516288481804489	0.149401514377892
NFE2L1	0.577827112682568	0.230904548574622
HSPB7	1.52071494650932	1.03803876413865
YWHAQ	0.810232765076949	0.469610326218379
PSMB1	0.507656545986435	0.15919490876141
APMAP	0.510022974829399	0.187095223764988
IDH2	0.768749841441683	0.448152816516984
SSNA1	0.560287008191828	0.183601992097028
ACAN	2.53039737827666	1.29858016127836
MAP2K1	0.587098395765363	0.287378399212891
IFT43	0.6085353340322	0.248231480347329
DHX9	0.69698962902197	0.319342968002628
TUBA1A	0.654462233403983	0.319296520611585
PPP1R18	0.514033861613088	0.176450195544027
CEBPB	0.751899211175195	0.417239144143381
LSM8	0.620210195129375	0.256364239967435
RPS15A	0.636607064428208	0.227166461434406
EIF4A3	0.514358533755391	0.197702199366254
C17orf49	0.571158259282077	0.219089514860698
EIF3B	0.501446105487295	0.180914052544067
PRPF8	0.582443881806515	0.214412810800181
PRDX4	0.623468213310212	0.246642965919975
STIP1	0.504405697057951	0.175325778848594
AHNAK	0.70835061426477	0.407040836793837
PPP2CB	0.600138449781353	0.262214536705296
ATP6V1G1	0.567189470395054	0.17963754126817
ANAPC5	0.516956490753295	0.183004619214655
PABPC1	0.560951622466584	0.205030127703258
PPP1CC	0.768601031850883	0.417922140292777
EIF3G	0.507261383992626	0.131988505365941
MMP24-AS1	0.666633067720604	0.314124870744573
HNRNPAB	0.566787472140048	0.265849237727514
CBS	1.14571501524026	0.454515805710533
OS9	0.555191374748279	0.165508470893234
LSM5	0.80441507909963	0.464381204212486
BCL2L1	0.579898550324621	0.250337280802832
RPL35A	0.604527832542821	0.243347491500938
C11orf98	0.542716262896232	0.172932268636021
HAS2	1.65523450436653	0.679950066481094
LAMTOR2	0.58926298536332	0.228944864874262
GNG12	0.811923632651607	0.476357082567962
ARHGAP1	0.561292466403901	0.223932072497003
MGLL	0.688695309832324	0.380744489810453
PTPMT1	0.51662660144936	0.127534626832909
NOSIP	0.518132344489538	0.134480540778366
CYB5A	0.705400276716253	0.394852205939421
PLEKHO1	0.737176650452795	0.367959013032221
MDH1	0.556357037934191	0.254941168044005
SEPT2	0.574278500350453	0.266415604232991
PEPD	0.529394781170273	0.164954786346625
MED15	0.562473791446644	0.220606230519872
COPS9	0.58717615131567	0.197842889547459
LY6E	0.638878940776334	0.283597451407919
P4HA2	0.688323844734481	0.308825545373981
WAC	0.62414812111256	0.282668659091404
IDH3G	0.53163449685111	0.178257272495767
HACD3	0.575842545291169	0.262839573378704
UBA1	0.53435401245812	0.205291556097305
FAM101B	0.741597497116845	0.375995951425863
PRCC	0.498049543933358	0.144615213796629
GLUL	0.686925076165134	0.375338481438258
CDC42	0.527586594114918	0.220006723874036
ELOVL1	0.544215366190262	0.223296551932003
ARL4D	0.769743329867777	0.391594830741378
TRIB3	0.729279277197372	0.335715057029892
CDC16	0.549109215916659	0.22941287104829
KXD1	0.507359703605489	0.131233356814679
RNASEK	0.596493826757178	0.242259593355748
SNRPB2	0.638016757438737	0.315880132968709
GOLPH3	0.616221833152935	0.293855841622158
RPL24	0.607855506199848	0.204568106655251
CHD4	0.541456439041374	0.197664627895603
WDR83OS	0.572756593956399	0.182563152830899
SF3A2	0.606090488114859	0.255151158012518
ACTB	0.772779251552642	0.412387935415266
SLC25A11	0.508510353644999	0.154671010396549
PSMD2	0.536722275788742	0.215571416700447
SEPT11	0.666346957223588	0.326485009599759
DCAF13	0.587419428843788	0.259487149884198
ECI1	0.599583063522831	0.244678053265141
DUSP1	0.859841208260686	0.517174408782456
TECR	0.622030522038371	0.264897917968736
SRSF10	0.609628139378933	0.290111501802052
PCNP	0.728719814579683	0.410120502537791
LARP6	0.542675770204282	0.207736023071497
ATP5J	0.532253432344113	0.148412380602509
