gene	M_i	CV
ID3	0.73856155360133	0.422067520088818
GRB2	0.43100707658783	0.178386263494222
C20orf24	0.455865637935638	0.191735471361892
ALDOA	0.556660265138626	0.259352497282717
HMGN2	0.538305343067676	0.296042526531771
ELOVL1	0.445648855388374	0.171840537628142
TCF3	0.559841585942273	0.243026626423769
PARK7	0.441968593484777	0.17053573807036
PEF1	0.405873512024688	0.112588990489851
AURKAIP1	0.468189882637207	0.180902810789247
TNFAIP8	0.490907654768283	0.2395629178432
LMAN2	0.453207808034254	0.189718218574408
SLC16A3	0.688740623086779	0.342919284637292
GFER	0.569911990661377	0.273154944698946
CARM1	0.44950118687421	0.193095933878848
CCT5	0.453182691877308	0.210765954198207
CTSB	0.724843436016622	0.414899447332886
OS9	0.505624960445284	0.243450162651743
YY1	0.49393481547703	0.231545817337103
NDUFB7	0.458638158536954	0.172977055083669
PSMB8	0.449244921968385	0.181264205009731
FKBP1A	0.448556662872431	0.192374614634394
ACTR1B	0.451363137942773	0.168114836998477
WDR54	0.553859802533891	0.226987601366389
ZC3H11A	0.477354079098413	0.212318127091725
FAM96A	0.476655053494708	0.239147828937617
ID2	0.841841327232874	0.443588260113739
TIMM9	0.543803457756872	0.22850162061086
MRPS31	0.496704027239382	0.217297500181525
PSMA7	0.439155865256484	0.180636500191458
MRPS9	0.439387069582385	0.193210427457946
ATIC	0.515537183009393	0.267428083201363
ZC3H15	0.461987696758984	0.216214127802237
RPL11	0.455768994196314	0.120785047325274
ACTR2	0.577284724630926	0.325784638025283
TNFRSF13C	0.568664032492614	0.278132358989894
RPS12	0.514519002351613	0.21478625334345
TNIP2	0.503433565005288	0.231922403689739
SNX11	0.503579338590461	0.281268774886832
TPM4	0.449637785078691	0.206615186986208
ANXA4	0.432324466447877	0.178827437691128
XPO1	0.943838028490671	0.520090331961393
ATPAF1	0.401577793119892	0.13027567771602
YWHAG	0.41730658588869	0.17325121777012
ABI1	0.461087068527362	0.215381838488066
UBE2L3	0.437261704668051	0.193493867269279
UBE2S	0.654972317012687	0.37550355963966
SPCS1	0.442748343600765	0.167788255356957
MAPKAPK2	0.496531473270494	0.275903516589469
LPCAT1	0.634979964949363	0.360189010031212
FTL	0.554338949303317	0.266858752279108
NEK6	0.555607633607649	0.264231613701267
PFKP	0.480212736700183	0.206217923996818
UNC119	0.537568335299467	0.271965131117976
PDHB	0.451473642518054	0.180285530255077
CD40	0.529427202531185	0.280218877789676
GM2A	0.539010627927043	0.280701826018532
MPV17	0.422296214969411	0.147876583004493
OST4	0.439936364244426	0.144663945361679
FCMR	0.640882431203242	0.416246031530057
HMGN4	0.448400992586316	0.202946323641674
FMNL1	0.518276613587091	0.231920807779856
MRPL54	0.526076227663563	0.221540112335234
RPS15	0.506561543361309	0.179329269352824
ASF1B	0.564574417944928	0.303260045125864
CSNK2B	0.425831260380329	0.118460355137507
SKA2	0.539662399957111	0.279143585917956
CHTF8	0.489210165811112	0.228316896777961
SRP14	0.502870657455669	0.241843784552327
LAMP3	0.684731339476015	0.388041578243728
PPP1R11	0.432237240427469	0.151835162292189
GLS	0.59762909330936	0.343927997606916
NCL	0.45815292901787	0.22841390080164
LSP1	0.581598043331988	0.277947070899094
PSMD2	0.487478915848384	0.268772410493188
SDCBP	0.586078271512385	0.314524289144001
LILRB1	0.648940047768773	0.407017790721224
NOP10	0.420711220913263	0.123786056140237
SF3B1	0.488709500291738	0.230949798761298
RAB35	0.497372320570311	0.231887102104557
PEX2	0.526193585248258	0.291336908483152
SMARCA2	0.846402186554007	0.48354769974333
PGD	0.443027210395457	0.197643402573803
ENO2	0.78580312054585	0.42103966004641
TSC22D3	0.596022572227261	0.325160563798367
GDI2	0.429520257371152	0.187366922586688
RPS27A	0.574744701699867	0.223966007688693
SDHC	0.450672811514342	0.194670580102158
B3GNT2	0.700976972247873	0.41231194435064
HSPA5	0.578435431352396	0.341732729556638
CCNI	0.556298451119008	0.269129595106935
VKORC1	0.497653983282908	0.189641833038043
FRG1	0.423939355999278	0.148923369111267
AIP	0.51953191911385	0.185139666371558
HLA-A	0.60255408740262	0.379294764927431
SLC15A4	0.666273248077533	0.37559147998738
H1FX	0.734974968989154	0.335618871123321
SLC25A39	0.432773614536434	0.145007660651759
MZB1	0.631909064684276	0.421874599776964
VCP	0.434775087752768	0.186809228153734
INPP5D	0.425642114868729	0.174034929124024
PLAC8	1.0311552191709	0.551847529755039
MAP4K1	0.568651190352424	0.291839616800507
PCK2	0.571878745082338	0.315329649682076
PTTG1IP	0.495096988179365	0.225563704536113
CTSC	0.805243146667479	0.450345406261442
CUEDC2	0.407720451325621	0.107575232628787
MCM4	0.555309083469443	0.327375222268975
UCHL3	0.455662291563684	0.225926477748121
CNPY3	0.479249312244108	0.200847225478377
EXOSC1	0.447324582741958	0.178683504675565
TMEM14C	0.498272774183069	0.20410801387277
MTHFD2	0.598426340471316	0.305295900804275
YTHDF2	0.409727757057751	0.142967428426483
TNFSF9	0.649336576790297	0.325999476921741
LIMD2	0.560057256782268	0.311343981521244
ATP6V0B	0.459538398856173	0.170914589351812
C11orf1	0.529319052892818	0.223574984517904
CD53	0.453975533339634	0.210437991950921
TMEM219	0.499303018132397	0.197106651410257
RANBP1	0.478730784670042	0.25755271857594
GTF3C2	0.424254112896778	0.128359466645972
DOCK2	0.785412208108624	0.480992320708338
PTPMT1	0.44296170579484	0.170688377671396
RPL7	0.442932206530488	0.12813567257656
MT2A	1.19756312451757	1.05382740163268
NAP1L1	0.461130037706314	0.150942776992055
HEXA	0.530902974163018	0.311222291898855
HLA-F	0.629180796336616	0.33271377133555
C17orf89	1.01089633291972	0.385539234788315
CABLES1	0.518622682952151	0.275537533519159
RBM42	0.444087598645331	0.152859160420593
RER1	0.419388369367783	0.156132137658682
MAD1L1	0.585042025581365	0.278886869515997
PDXDC1	0.514834872214951	0.271927432211506
STMN1	0.575398018090778	0.294003353716573
LARP1	0.51635798664071	0.265514621010399
USO1	0.523924444478098	0.280088542010533
KHSRP	0.405786515315633	0.12048088291549
IFI16	0.539909711240197	0.315794387314808
LINC00116	0.512925056249665	0.220282481269966
PSMC6	0.466011231179498	0.253869043279041
ARHGAP15	0.474137718900767	0.203959003627942
SEC23B	0.553718663222058	0.282549642774966
TMEM59	0.554887381635332	0.262436503758778
SNRPC	0.442077710923181	0.152624301773753
SLC25A3	0.516336924298726	0.231639190641912
ASUN	0.534498675219425	0.269942009028492
TARS	0.761142040154627	0.450181731035922
AP1B1	0.509902456857136	0.284006226667428
IFI27L2	0.530322185238877	0.253053491353281
MRPL21	0.482317120566632	0.190704954236214
CCDC50	0.561788618220414	0.322536321089593
CSTB	0.645317311428121	0.312509646446042
FLNA	0.935067117797932	0.521139190630868
MRPL52	0.459398949560759	0.181205164897256
CD58	0.741732710670026	0.438180118126215
EXOSC9	0.4490967045937	0.189220670287815
CDK4	0.44647528492012	0.176310921989454
RNF126	0.485755841566402	0.225737097292679
SNRPD3	0.584784836760952	0.397405088852874
MYO1E	0.676895331146034	0.398514633804147
C16orf13	0.577676709008284	0.262219051513736
EXOSC8	0.495584776396163	0.250144109596807
MGAT4B	0.521778876208314	0.234332851113833
ENY2	0.504029159179962	0.265832462774329
DNAJC7	0.48060645496527	0.232195343921986
FUS	0.549148364086691	0.322734970275332
MRFAP1L1	0.495966818139022	0.203810302473551
STT3A	0.519044054300721	0.26486303522262
SLC2A3	0.860021414636396	0.592004754275631
COPS8	0.420354034679807	0.178332580086964
LTA	0.844003352189552	0.561458423949243
TFEB	0.486075525715594	0.224457851950382
CMTR1	0.472180090575181	0.241527303015348
SZRD1	0.455611858392917	0.216105279261951
INO80C	0.622907330518325	0.358706549929952
SNRNP25	0.511406562928514	0.262291713931956
B4GALT1	0.527665802674124	0.290568300541007
PRRC2C	0.453520670369657	0.200845114453306
PSMC4	0.449972935640856	0.17735881959437
SAMSN1	0.935813110048945	0.480359958715578
CDK2	0.496119060687181	0.253051359829469
GGCT	0.475481596226916	0.208336024451882
MEF2C	0.610114480754906	0.365953559291325
ACTB	0.469105101487883	0.202494390270426
PRPF6	0.60198795546728	0.376741274371275
WAC	0.499781246637786	0.256153875157436
SAP30	0.500959489387815	0.233747813492003
SH3BGRL3	0.556676161497312	0.282980523692143
SEC62	0.601133754218293	0.372817559756619
MRPL44	0.489233700225527	0.271676508701571
TCEA1	0.512467671380292	0.249392418928733
CCT6A	0.479037982188773	0.258643728520711
CD37	0.680179838057883	0.311405059366378
POLD4	0.511152970558399	0.258766758656889
ATF5	1.20336813941057	0.72995187544842
PDCD4	0.744250919459955	0.601199115857806
WNK1	0.562418035644641	0.298745504015653
PPP2R1A	0.498808919163821	0.202290877781653
SLC3A2	0.555436865578297	0.27810219893222
TMCO1	0.424916800397075	0.185650018778724
ATP6V0D1	0.684397136861183	0.352128369778406
DYNLL1	0.468463141076457	0.175371004611913
SNX1	0.42513493297357	0.192003657288544
KIAA0368	0.423133293592326	0.138021493111781
BHLHE40	0.797092068509906	0.406664663872785
C11orf31	0.441879646768005	0.132973546907625
MATR3	0.528302431117731	0.307409000600363
ATF6B	0.420010015802942	0.163092564694642
NACA	0.464473593097002	0.151818962555323
ATP6V1D	0.466006668109647	0.204293835422402
PPP1R15A	0.618332963382459	0.321457413297589
PSMD10	0.43990815027999	0.178403794718279
PSME2	0.526104641563859	0.274291129773737
HIST1H1C	0.896141230740499	0.501050511828908
ADIPOR1	0.406668609209074	0.115730942461167
MCRIP1	0.538920322951477	0.246785400780747
PGK1	0.529830925383555	0.253204817127915
CYB5A	0.538558506033812	0.234377750838214
TRAPPC6A	0.520814457741859	0.228616763199432
TMED9	0.460943832520934	0.193024838644362
FCRLA	0.682681189854996	0.412931913227873
SNRPD1	0.517850146147825	0.276582257017401
CRIP1	0.78649074098129	0.499959098130146
BRK1	0.441389211425226	0.171692584980298
SUMO3	0.470557411215594	0.202940325976466
TAF7	0.534790709440315	0.245825326412067
ZNF581	0.556866364036676	0.244391971991444
AHCY	0.43612170198499	0.134855666567223
SLC50A1	0.522022838446058	0.241616334136085
WDR61	0.460778354432464	0.194589780859973
NDUFAF2	0.490244220079913	0.223709305855576
PLEK	0.482019875965257	0.235162378524072
YWHAB	0.46634952829031	0.242278215974542
NAE1	0.459464838908349	0.204757326503035
EIF3H	0.439746998460432	0.13997543227603
TYK2	0.668826154075505	0.459727655382274
PMAIP1	0.676617708132133	0.484146924079979
BLK	0.812005019644075	0.431008777573099
POLR2B	0.832694631104268	0.428513609977022
PSMB2	0.463055206974048	0.234699657713113
CD63	0.554650164749236	0.277758507571866
IL32	1.08133977058596	0.771623359423933
MDH2	0.447240957651259	0.167100734044965
RFTN1	0.506172569064501	0.247717567919225
COMMD1	0.438318230096696	0.160028702015724
SLC44A2	0.62720057889745	0.314544695703235
CD48	0.522370495514377	0.203583925691817
SF3B5	0.444482005454568	0.146776133851148
LUC7L2	0.511181003365112	0.232859041118687
RCC2	0.436894198054872	0.16419881342271
EFHD2	0.453651215509579	0.190708155646033
PRPSAP2	0.461505546436025	0.207521854240076
HSD17B12	0.604869008329571	0.36593191920175
SNU13	0.423723509341774	0.125594486350252
AGFG1	0.534150586582489	0.269704956115873
METTL5	0.449378230432103	0.17138756522518
GRK6	0.430925570840013	0.165125853770291
ATP6V1F	0.458482248688183	0.16267855700463
TPGS2	0.470407878117908	0.227448281659347
LY6E	0.532230584627062	0.246665006453102
MZT2A	0.674466624784638	0.285523722725497
SUMO2	0.415636553966082	0.134983056114537
PAIP1	0.449703069992001	0.182181605646926
MAD2L2	0.449091492412978	0.149404486671645
S100A4	1.17608663748866	0.758347580887856
CPNE1	0.833074819474413	0.374343689706821
PSMG2	0.557672290473535	0.260208688632632
UBE2D3	0.420853506056497	0.17825118149254
TUFM	0.466150321668407	0.222177787901928
UQCR11	0.453496978357768	0.214401704103478
SAE1	0.490130389029842	0.267192019047439
PARP9	0.544535159146138	0.312090155801306
GTF2A2	0.445537830616483	0.229681158809723
RAB1B	0.443717276094487	0.172982456161967
MRPL51	0.464295890947625	0.193957566964672
UBE3A	0.533194561450863	0.301633226448654
SEPT9	0.469010592985712	0.210599467842589
USP18	0.600079340407844	0.35860109005054
MAT2B	0.521200174100986	0.256405571953981
PSMD7	0.496498126366104	0.277971926138522
NDUFA8	0.455358400366863	0.172053918212535
DGUOK	0.470637789307428	0.196334111146025
SDHA	0.443740505256411	0.156473934667007
UBE2E1	0.488410624895077	0.216901129013739
SMN1	0.501848901780458	0.216480308842872
RPLP0	0.498939188523398	0.209103757303754
BCL2A1	0.558546560483949	0.310380345466337
NPM1	0.455868224642038	0.162371088670777
MYL12A	0.499493592304244	0.245987795246932
ANAPC5	0.545209930419155	0.251849856419494
ARF3	0.561349170105648	0.353413039383806
CDK7	0.521545183643002	0.249528421895719
PAIP2	0.425635222641834	0.133308354017533
LRRFIP1	0.59499703697902	0.331018443437216
LY9	0.821255094878224	0.45562379583635
PPP1R18	0.43765571390686	0.167411335135876
PPHLN1	0.439584616469415	0.176398841920173
RPLP1	0.545799316386735	0.226085326889152
DHCR7	0.645269852687468	0.381401532255204
C19orf70	0.496869066764744	0.20117949860624
CNBP	0.432648555202533	0.125039644393883
ACO2	0.448687595457649	0.196154590599714
PNRC2	0.494420416981066	0.269471582672426
UQCRC2	0.562905753814742	0.330431315458475
SSR3	0.578457833474346	0.340235489114152
BECN1	0.48159678485299	0.247201971053107
IFITM2	1.12466162731012	0.861588963219814
SBDS	0.47739258868407	0.207372336196389
UQCR10	0.489512395530262	0.214491591397154
TOMM5	0.450473131894962	0.179575269901458
GATM	0.634404651863825	0.337636093324914
PPP5C	0.421767259607469	0.167252668206912
HK1	0.444841600142761	0.205846212819173
RPA2	0.412163774776738	0.136823678145026
UBA3	0.547767344054821	0.272606921974341
SERPINB9	1.01102148636113	0.589201145521621
LINC00998	0.581509505730595	0.297516092499577
SCIMP	1.06202869912699	0.518683901239576
MCM2	0.516786501773416	0.26105013041225
UQCRQ	0.570500038714237	0.269292698230323
ZYX	0.550781623138729	0.267090550819726
CNDP2	0.4892184413791	0.237417045984295
HDAC1	0.418068727593718	0.149382996750837
IAH1	0.407484954101962	0.115491289664404
HMGB3	0.625450547741671	0.371558968153512
EXOSC5	0.593202415055146	0.234485258211834
TYMS	0.489893655053229	0.26171603452341
TCP1	0.436236819655082	0.185340260501569
ADCY3	0.61856368812126	0.380541156627468
PTPN1	0.467329109361583	0.228480525964181
PACS1	0.494462498908703	0.233371924819466
SUB1	0.639801426293597	0.333063813924588
TNFRSF13B	0.624980871239707	0.326270197032527
INPPL1	0.514315019402561	0.264272397225196
MRPL13	0.444928060238584	0.191029938599526
NDUFAB1	0.429589033267996	0.160186188466304
KLF13	0.620042375544711	0.364675502771663
UBALD2	0.578006801032093	0.309330149033164
APOBEC3C	0.448898345737712	0.214992136495864
CH507-9B2.3	0.563949405341214	0.272756849753425
TIMM17A	0.454985794658706	0.233979191659965
TCEB1	0.430412513821769	0.1442919665174
PPP1CC	0.466680466378517	0.222336910237357
IFI27	2.48498970680975	2.12468533819826
COX5B	0.49184978356932	0.197859761576509
ZNF146	0.483661748401048	0.226228599632378
DDIT3	0.704457257914941	0.420442965719437
HAT1	0.508223801302376	0.270634404791396
DUS1L	0.471932867017667	0.210973291934456
PITHD1	0.429480305014655	0.133944552142395
RAP1A	0.518602449766561	0.275852498972441
BAG1	0.691558492652244	0.57800426964152
NBN	0.616799019437582	0.373021284385508
AZIN1	0.549913411071754	0.326346639327398
PPAN	0.460770383595001	0.189502496904492
MDH1	0.530382483227861	0.246740533697387
MSMO1	0.556481641182028	0.292971297410567
MRPL55	0.503045295705725	0.203036704759437
CMSS1	0.4774634616707	0.224728999557491
EIF4A1	0.407728296942579	0.115458939806226
PRKAR1A	0.615616776124488	0.347738261383566
PRRC2A	0.556757434438909	0.287170504273848
RBBP7	0.490568388843789	0.261456724401321
YWHAZ	0.435260365457094	0.211671821632247
UBA7	0.472940103216603	0.208226805433223
SPAG7	0.450771171325665	0.175753582189599
RPS6KA1	0.443157922328911	0.186242909327643
ADAM8	0.652522838078974	0.400192921645249
LONP1	0.500680875171403	0.218678502741292
IFIH1	0.635505441374416	0.385490787360503
FDPS	0.543583841904338	0.308968306483429
SLAMF1	0.63480900454139	0.387179198195961
ME2	0.535005194135169	0.297135435604567
SEC11C	0.489663189786292	0.233429415736735
SAFB	0.39903296226021	0.128397762431875
PNP	0.727331485927737	0.555964583434407
C12orf57	0.623796005928735	0.322664036685081
UBR4	0.545844007962901	0.296012924639444
ANKHD1	0.457883258639593	0.184621416467333
RAN	0.463566176457808	0.198901447322635
CYBA	0.521100359673422	0.245393404206647
ACTR3	0.533403829967818	0.296496860086612
BTF3L4	0.431421171056362	0.179981888472244
BRD2	0.479584945256972	0.22819332595757
CCDC69	0.645742708612831	0.417074286800719
HNRNPA1	0.416201439411043	0.149397797045597
CCDC88B	0.730883894782789	0.537381414666154
DAZAP2	0.750625043951589	0.412369263042499
NDUFS4	0.42916985395176	0.124308544481342
NT5C	0.607917434462364	0.309373949028893
NFE2L1	0.598673367281219	0.35829621113754
DHCR24	0.581793285208474	0.328681005484108
RPF1	0.467761509309099	0.199701795359829
MYCBP2	0.498880416681909	0.226084552009943
WDFY1	0.685703974222628	0.435235430630415
CDC20	0.578362975419715	0.330770010279288
FDFT1	0.480815058463589	0.245624149966684
RP11-231C14.4	1.00409601388052	1.14848590283802
NDUFB5	0.424955475862708	0.163115056417962
CLTA	0.4898658737463	0.229059486354649
COPS2	0.474821975372071	0.228481440936549
COTL1	0.587067522787005	0.293529882931426
MYDGF	0.431533479760322	0.155254477326758
BLOC1S1	0.533194111303553	0.265603963026704
WBP11	0.406072622951299	0.120227504200147
HLA-DQB1	1.3129711841665	0.659378723662738
CTBP1	0.43463387862383	0.160650841162828
ARID5A	0.538137452483543	0.248034405093269
RAB5C	0.52546856840907	0.248683426903167
TNFRSF14	0.589643250893701	0.284980231202505
CYSTM1	0.579512733957244	0.317019061391601
CPSF3L	0.41625319287528	0.128919435484989
PLRG1	0.453404942551273	0.208580291960406
PSIP1	0.535143330022865	0.25820029717929
TBRG4	0.431167178612843	0.131420556011079
CTB-50L17.10	0.438496526656707	0.144845438050555
HNRNPK	0.433502009680193	0.198058024054707
HNRNPAB	0.470430618531867	0.213778972587679
RABGGTB	0.505129915205961	0.214857346326139
CSDE1	0.504050185216141	0.226008419378306
BLVRB	0.586959765773858	0.296739051019693
SCAF11	0.473947738739523	0.218299883909384
PGAM1	0.462148292309208	0.172612215976802
SLC39A1	0.431015023610687	0.188185102814296
SLC38A1	0.544600587888939	0.299078112858076
IL4I1	1.09924090484325	0.614989215988665
HSPA4	0.503187465317132	0.277019148375216
DAD1	0.440205736125694	0.161436356502193
PIP4K2A	0.565056573978233	0.347375717260466
CD300A	0.609541517181246	0.299003213007501
IRF5	0.522159117614753	0.24461889259094
MYO9B	0.648118075046313	0.335907577774468
ACADVL	0.488403997648326	0.223882133226437
MARCKS	0.702811690805643	0.401213333080447
CANX	0.553942110247902	0.317837016523713
COPZ1	0.457375590932971	0.156104590658702
TUBA4A	0.557101860460781	0.280329570220759
DAP	0.453024928455791	0.173606104495273
C17orf49	0.480201239719337	0.194466221940597
APOPT1	0.526126217657452	0.243985612180608
ATXN10	0.469515380196558	0.212929266665013
GTF2E2	0.474205763994849	0.223279015737383
RPL36	0.561297010219107	0.221442920194806
HM13	0.517006556936341	0.254277417515701
BCLAF1	0.674406936876531	0.498520108523901
ELOF1	0.445856446702554	0.159613898640764
NOSIP	0.448721373626426	0.141109993598638
STAT6	0.475493665809822	0.22574569081703
MRPS6	0.52426510512332	0.257011803762812
PSMD8	0.466864346437223	0.197520783951934
SELT	0.509694886010138	0.289059786528248
BRD7	0.432534710082741	0.138378279517751
DCTN3	0.480270480755295	0.173992498174734
DHRS7	0.56080511035024	0.298505665832547
ATP5H	0.489061564520014	0.210797723588071
ANAPC11	0.475609068314655	0.164095269082732
RAB13	0.68424988632464	0.408234098219986
NAGK	0.626979405500338	0.372910757734933
EIF2D	0.413505807026748	0.11992368168671
ITGB7	0.786267602753933	0.505862608953283
IP6K2	0.4592394551699	0.195534336614886
RNF5	0.504547356970714	0.195127182334631
COX7A2L	0.423996084280187	0.134049124204512
SRRM1	0.476433779173181	0.222795670576306
ATP6V0C	0.58215124156095	0.289530938013963
ZRANB2	0.543449636845389	0.313353836208114
DDX39B	0.46602375415021	0.200124139427863
RPL23A	0.582309930043726	0.23779439445084
ATP6V1G1	0.439088533151424	0.157960694928648
KLHDC3	0.414870957497352	0.106406094848184
BZW1	0.61484338083697	0.382608936842514
SERF2	0.582283336636818	0.315184472899908
RALY	0.43446852867054	0.135696480795041
ATPIF1	0.569589404191654	0.30633652575184
MPI	0.525150641163732	0.234639709361975
MVP	0.483920395662071	0.239888568096811
RPS28	0.556870951219965	0.254178587868279
PCNP	0.558172914651079	0.286371735190287
ELP5	0.463538664995339	0.177568919134273
PRCC	0.389930535005725	0.0771506855562676
BAD	0.483973000470327	0.174579808422761
PTRH2	0.457071617569832	0.180047436940705
BSG	0.542427702079691	0.282912114721711
NANS	0.4306843401511	0.150857723865127
HAX1	0.450595064496432	0.166571097456029
HADH	0.440843219882726	0.173746885308674
KCNAB2	0.462251704665712	0.190047740424274
HMCES	0.505587724298953	0.228649405009631
KIAA0922	0.471194814063208	0.241773912516915
FIS1	0.473529696892404	0.213960105465942
CCT8	0.449679147870882	0.186611974391325
HIGD2A	0.529564243719447	0.233239761790651
IFIT1	0.827372870607554	0.575074636191203
DUSP5	0.729356604650033	0.446752370599426
FKBP2	0.538564692341671	0.331065281680882
CYFIP2	0.65092295202638	0.366737296175361
SCNM1	0.467590446517373	0.174659057992337
CCDC124	0.458263886205543	0.186593194117184
PTPA	0.47471586556066	0.234019249317449
NDUFS8	0.481690283972687	0.219066298024189
STAT3	0.529314413905551	0.297340090217376
ARL2	0.475118830577829	0.185175647034608
BTN3A2	0.851819421178752	0.374291126633945
RPL12	0.481484971365649	0.163379267050906
TOMM7	0.624471197376976	0.371446654498125
TECR	0.475415338354947	0.193856174397442
HSD17B10	0.512799068075547	0.281306684301075
PLA1A	1.08530966794383	0.638554198721779
MRPL15	0.455846685512302	0.206006684323477
CHCHD7	0.469139839558608	0.203451050551552
BRMS1	0.410684441256269	0.118350195942585
FKBP4	0.55504310176372	0.291459045233987
UGCG	0.734566796846722	0.406160355627405
ATP2A2	0.664605340780058	0.376138382588667
ERGIC3	0.481385697667333	0.188690171365829
CAST	0.545162164591938	0.309007085377999
DDX5	0.800557147585058	0.559881192292022
SMAP2	0.443815910073462	0.17970138340338
SCAND1	0.577928296314532	0.270195284460933
TRIM22	0.587809162811367	0.384501634014764
G3BP1	0.568194218643003	0.321932670074027
JTB	0.445836232213114	0.143679622360196
RPS15A	0.493554849218217	0.176017206707428
ELK1	0.436488421851118	0.159437173474341
NAXE	0.440753047665648	0.167704217472566
SLC15A3	0.610851293793936	0.333096938076737
TBCB	0.515558872158452	0.244235953361519
EEF1B2	0.453144475384038	0.154061613603395
CLEC17A	0.667494529243942	0.38913176803777
COPS3	0.434953581981392	0.168122898128911
RHOC	0.491033914982823	0.21545000602136
NDUFS5	0.546910364884747	0.275137790443769
HNRNPUL2	0.419049122906	0.145568943247499
CCNB1	0.542783319201317	0.31483297881052
TAF10	0.547279818934066	0.291906526528484
NUDC	0.444528593746099	0.17067580107868
PTP4A2	0.442903190207398	0.2019762385769
MCCC2	0.425274446576147	0.188013783234233
MRPL12	0.443752061584548	0.161888879889771
MRPL34	0.436722214482304	0.150427116353058
LYPLA2	0.413694728162711	0.118252978658323
SORL1	0.582144727288536	0.339588385693819
LSM10	0.448382834356574	0.171304465935803
GTF2B	0.413857007418233	0.136626264842595
SARS	0.529786992657125	0.264676528866852
PSMA4	0.470041166672402	0.212531905738241
RFC4	0.486765998509742	0.26994371507405
ROMO1	0.506298965076063	0.223040795773048
RAC1	0.422468563092893	0.158739003984295
PHGDH	0.981842256585972	0.479394814782035
TSFM	0.41253306732316	0.130630606325102
PPM1G	0.403649172932946	0.144433569776898
KIAA0101	0.762763755947298	0.538099544844323
WIPF1	0.505132765698387	0.296133892695736
AFTPH	0.48303437783009	0.212359407426176
STOML2	0.466361643131546	0.184731211313642
DCPS	0.445595297557456	0.163954885642013
EIF3E	0.582355823308705	0.289170032153807
ACAP1	0.553002954441133	0.350652014451433
C11orf98	0.509119359462952	0.268907775171827
TRA2B	0.522660856461825	0.289876150622747
FUBP1	0.501872386775271	0.282330795391144
MCTS1	0.418275364331964	0.168823137437053
FADS2	0.702595884272059	0.419174113937223
IGBP1	0.461640958053267	0.150869492327648
NDUFB11	0.450394798156322	0.136982538628576
PEBP1	0.531145371211661	0.275598407024535
ANKRD37	0.88573808648067	0.46156632478678
ARF6	0.436807602469915	0.204075210553164
HDLBP	0.502946708924411	0.27537039442195
NFKBIE	0.671759620885898	0.409527416220627
SIVA1	0.53292845348018	0.240284679349965
UROS	0.45615803238972	0.204866655120618
THOP1	0.500637772575948	0.231192708866854
HSPA1B	1.65698661194178	0.898994864570445
PTK2B	0.526433590795403	0.278284249571271
NUTF2	0.476397532440377	0.20123515094545
ERGIC1	0.469807705570584	0.211397067820267
DYNLRB1	0.487386626002198	0.202872187113353
ADD1	0.492186564968717	0.255509565713356
TMED3	0.479602423547573	0.197457953049775
DNAJC8	0.507354274726689	0.296543226706109
TUBB	0.444294188591096	0.200554463340642
NXF1	0.499971142189353	0.207162263624272
CYB5R3	0.470418818809865	0.21520443689434
PSMA1	0.414159045775856	0.167534937977415
RPL34	0.533276191702333	0.209048028028799
CAP1	0.451586971340375	0.227085574333897
TRAP1	0.429436800957516	0.156485551131632
GADD45GIP1	0.598551653035011	0.359252756233008
BRI3	0.736359293287315	0.375335717753692
RPS25	0.469776457096833	0.144108080859206
ATP5L	0.533062953847785	0.313343383038932
KPNB1	0.555094023324928	0.331213903359455
MRPL28	0.435698584093093	0.13656624623205
DIAPH1	0.594494178994017	0.295840995775498
SMARCE1	0.54700139416259	0.275745903473274
FAM120A	0.542143848226443	0.317574772812368
USP34	0.580430000904203	0.285165720212789
FSCN1	0.761609778501476	0.516497628638821
OPTN	0.508409532288989	0.260467826393311
MRPS22	0.431684947722914	0.176933460009778
TTC1	0.406193472171728	0.141476858783716
HLA-DMA	0.690011442897445	0.425888260815355
GPX4	0.515507629663044	0.208879571022574
HNRNPM	0.629541353705577	0.394493554813714
PSMA3	0.476256593521401	0.231309250957311
RUNX3	0.46748863618398	0.197233737612911
CD27	0.838801209673476	0.470593716242069
TAP1	0.467478464005976	0.236229657540644
DHPS	0.458606992218183	0.143647547162797
SAT1	0.690793577151523	0.389276943725156
FAAP20	0.536401608367848	0.235256987925239
GNG5	0.51943125588251	0.223222246915216
SOD1	0.491965786746159	0.21660917435226
ATP5D	0.575278468554617	0.28280606734281
NRDC	0.55503562086364	0.331233808264186
HMGN1	0.468677442424582	0.260956721596239
SAMM50	0.435538112536873	0.18014026107306
SEC24C	0.49081434466237	0.242236059733967
CNIH1	0.535775091475558	0.261793482353197
MAGED1	0.513755016407543	0.280121437595951
C19orf53	0.542060902638665	0.254378401410367
C19orf43	0.494649907241653	0.212144733668837
QPRT	0.552865116116592	0.268346019101785
CORO1A	0.551717973735	0.271987887665224
FCER2	0.680331270606569	0.3838368133392
BNIP3	0.650271468259213	0.312509237427863
MCL1	0.54433821438034	0.345068160129564
CSNK2A2	0.43780382802839	0.149762705254871
RBM39	0.54810782423001	0.308157325652222
BLNK	0.518088625726007	0.246183627371441
EIF2A	0.449123097672395	0.170027970794954
MSC	0.605540383120734	0.288646736550253
CCM2	0.550682126596556	0.279075835892472
ECHDC1	0.481139235537436	0.265229172868153
MRPL45	0.425542727600936	0.154558426030941
